PROD_EST,COBERTURA,ANIO,ID_ENTIDAD,ID_MUNICIPIO,AUTO_OFICIAL,AUTO_PUBLICO,AUTO_PARTICULAR,CAM_PAS_OFICIAL,CAM_PAS_PUBLICO,CAM_PAS_PARTICULAR,CYC_CARGA_OFICIAL,CYC_CARGA_PUBLICO,CYC_CARGA_PARTICULAR,MOTO_OFICIAL,MOTO_DE_ALQUILER,MOTO_PARTICULAR,ESTATUS
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	033,0,41,2209,0,0,2,2,5,2795,1,0,1191,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	034,29,214,17715,1,9,38,38,148,15743,26,0,4678,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	035,3,89,1897,0,0,0,10,43,2391,4,0,343,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	036,4,19,1983,0,0,2,5,5,1382,5,0,2190,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	037,1,2,1587,0,0,0,5,0,1887,0,0,722,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	038,6,225,6352,1,0,4,4,97,6444,0,0,3810,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	039,1,9,988,0,0,3,3,0,1057,0,0,155,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	040,3,6,1600,0,0,1,15,6,1939,0,0,858,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	041,6,8,2632,1,0,7,2,1,2598,0,0,551,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	042,7,2,1118,0,0,3,16,0,1498,0,0,1167,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	043,8,65,9877,0,1,201,12,5,7704,9,0,8522,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	044,4,5,2742,0,2,1,5,1,2162,0,0,1554,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	045,5,98,9122,1,1,9,5,20,5821,1,0,5783,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	046,7,58,5839,0,0,90,2,10,6296,0,0,1229,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	047,0,13,1942,0,0,1,1,1,2680,0,0,607,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	048,3,3,480,0,0,0,2,1,542,0,0,86,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	049,2,3,1326,0,0,0,16,3,2406,0,0,401,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	050,9,426,11667,2,3,65,45,230,13606,4,0,2164,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	051,16,69,11430,0,1,33,40,19,9203,2,0,1942,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	052,11,1571,35563,0,4,77,26,114,12120,1,0,16714,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	053,1906,9213,249000,30,281,459,2790,3716,88707,670,0,60163,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	054,3,4,1198,0,0,3,2,0,1523,1,0,395,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	055,1,379,5083,1,0,6,2,31,4703,0,0,988,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	056,2,28,1058,0,0,0,1,1,1210,0,0,61,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	057,0,8,3557,0,1,5,4,2,2487,0,0,1575,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	058,8,68,5346,0,0,10,20,5,5181,5,0,2331,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	059,0,4,677,0,0,0,3,0,1142,4,0,565,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	060,3,3,1916,0,0,5,9,2,2032,0,0,713,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	061,2,40,10987,0,1,99,0,2,9064,0,0,2283,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	062,4,4,2452,1,0,6,2,0,2715,0,0,1319,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	063,1,8,2425,0,1,12,0,0,2369,0,0,1005,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	064,4,13,2390,2,0,4,5,0,3375,0,0,508,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	065,11,173,4626,0,0,23,5,22,2584,0,0,994,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	066,11,583,12733,0,2,20,12,299,7355,6,0,4252,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	067,2,4,2320,2,1,14,1,0,3031,0,0,871,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	068,5,7,4396,0,0,3,13,0,6159,0,0,1016,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	069,28,441,33443,0,74,131,61,95,19908,17,0,7995,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	070,0,29,3775,1,0,10,0,2,2687,2,0,4049,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	071,11,107,9470,0,9,18,25,19,9022,6,0,7240,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	072,1,12,3653,0,1,10,5,6,3960,0,0,805,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	073,7,64,3047,0,0,4,14,19,2780,3,0,2595,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	074,5,9,2425,1,0,5,4,0,2501,0,0,1466,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	075,5,80,9662,1,1,125,20,59,8946,7,0,9250,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	076,8,317,23260,1,4,29,35,39,14130,9,0,20882,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	077,4,8,2137,0,0,25,2,6,1932,4,0,751,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	078,4,9,5067,0,0,6,1,0,3343,0,0,1709,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	079,13,14,3039,0,0,11,20,4,4836,16,0,504,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	080,0,2,1791,0,0,1,5,4,1859,0,0,176,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	081,0,1,1528,0,0,3,0,0,1124,0,0,361,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	082,15,315,8190,0,0,11,39,83,10173,10,0,3832,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	083,18,5,4417,1,0,10,96,1,6638,4,0,352,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	084,3,11,1986,0,0,4,5,2,3036,0,0,1775,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	085,4,146,6100,0,0,213,4,10,5508,4,0,3896,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	086,2,12,2836,0,0,107,7,1,2932,0,0,1611,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	087,3,94,2722,0,0,4,4,8,2654,3,0,1634,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	088,22,44,8167,0,0,7,33,13,4732,6,0,4121,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	089,1,42,3169,0,0,0,4,6,3666,0,0,334,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	090,2,7,1047,0,0,0,3,3,1215,0,0,215,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	091,7,3,2067,0,0,8,14,0,2701,0,0,708,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	092,1,14,2877,0,0,0,5,6,2247,0,0,1168,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	093,3,37,3789,1,1,2,3,10,4708,3,0,346,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	094,5,4,2619,0,0,2,2,0,2390,0,0,1518,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	095,4,5,2092,0,0,6,1,0,2010,0,0,1218,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	096,0,2,492,0,0,0,5,0,973,0,0,107,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	097,1,28,1660,0,0,2,12,3,2767,0,0,1865,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	098,0,49,3980,3,0,5,2,15,3913,0,0,1630,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	099,2,3,1079,0,0,1,5,1,1708,0,0,402,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	100,3,18,1167,0,0,0,4,4,1165,0,0,366,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	101,1,27,4901,0,0,1,2,7,3132,0,0,967,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	102,41,3664,65051,2,51,119,92,466,38935,93,1,22765,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	103,2,13,5332,0,0,4,1,0,4517,0,0,2944,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	104,3,17,2667,0,0,2,0,1,2906,0,0,1191,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	105,2,1,3064,0,0,14,2,2,2803,0,0,666,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	106,6,39,4768,0,4,55,9,1,4357,0,0,4564,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	107,10,159,13497,0,4,26,21,70,7845,2,0,5583,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	108,47,1123,50236,2,248,416,93,163,28085,73,0,34596,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	109,2,3,1803,0,1,6,2,0,1140,0,0,499,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	110,1,92,9641,0,3,28,2,57,9330,0,0,1321,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	111,4,84,6453,0,0,2,10,4,5015,1,0,2597,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	112,15,1253,38615,0,4,153,44,256,27313,42,0,13011,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	16,	113,2,27,4125,0,1,16,8,8,5084,0,0,1391,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	001,0,174,723,0,35,14,2,2,220,0,0,172,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	002,1,27,7303,0,42,66,0,6,1452,0,0,1279,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	003,0,57,2491,0,30,131,0,7,1789,0,0,327,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	004,1,134,8322,0,258,181,0,8,3358,0,0,3195,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	005,0,196,695,0,0,10,1,1,271,0,0,156,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	006,1,328,49736,0,870,626,2,147,10419,1,0,15700,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	007,679,7739,506561,9,1789,2591,914,1234,89946,190,0,69180,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	008,1,609,32860,0,33,155,3,61,3057,0,0,6728,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	009,0,180,3821,0,29,35,1,28,790,0,0,331,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	010,0,88,1884,0,25,49,0,5,1093,0,0,337,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	011,145,2239,95357,1,472,444,44,361,10536,35,0,18273,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	012,1,264,12704,0,328,91,0,54,2581,0,0,2899,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	013,0,30,2175,0,9,54,1,6,1180,0,0,495,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	014,1,109,988,0,6,17,4,1,319,0,0,202,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	015,0,144,1649,0,0,33,4,6,763,2,0,372,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	016,0,55,941,0,73,58,0,15,925,0,0,189,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	017,0,317,4738,0,66,77,4,24,1837,2,0,1398,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	018,58,984,36183,0,163,185,57,94,3742,19,0,6399,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	019,0,93,1659,0,34,72,0,24,1233,0,0,205,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	020,0,348,6573,0,36,86,0,22,1647,0,0,1553,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	021,0,82,509,0,0,6,0,0,115,0,0,110,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	022,0,55,1113,0,77,39,1,5,822,0,0,181,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	023,1,47,534,0,24,33,0,1,595,0,0,75,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	024,2,76,5570,0,157,84,1,12,1887,0,0,2220,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	025,0,65,3293,0,83,47,1,21,1154,0,0,1209,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	026,0,44,2509,0,68,45,0,4,862,0,0,589,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	027,0,13,676,0,41,43,1,3,529,0,0,141,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	028,1,449,20437,0,124,118,0,43,2263,0,0,5908,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	029,0,569,32582,0,170,223,0,100,4134,1,0,7241,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	030,0,94,4415,0,181,111,0,15,2183,0,0,2248,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	031,1,117,7336,0,144,74,1,38,1338,0,0,1756,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	032,0,90,899,0,2,41,0,3,506,0,0,110,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	033,0,110,929,0,11,36,3,3,653,0,0,186,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	034,0,0,1,0,0,0,0,0,3,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	035,0,0,1,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	17,	036,0,0,0,0,0,0,0,0,0,0,0,0,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	001,0,195,5477,0,31,8,0,29,6331,0,0,1335,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	002,0,77,3111,0,0,12,0,5,3504,0,0,1091,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	003,0,24,2024,0,21,3,0,10,2986,0,0,479,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	004,0,571,16268,0,88,47,0,23,18275,0,0,4783,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	005,0,20,170,0,2,0,0,1,306,0,0,43,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	006,0,262,7667,0,65,27,0,10,5922,0,0,4226,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	007,0,55,1985,0,2,15,0,7,2312,0,0,669,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	008,0,633,16134,0,64,29,0,24,10760,0,0,3387,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	009,0,7,240,0,12,10,0,0,866,0,0,94,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	010,0,130,3361,0,0,11,0,4,5575,0,0,682,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	011,0,121,3726,0,17,7,0,12,5486,0,0,1617,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	012,0,153,6371,0,2,22,0,12,9393,0,0,2692,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	013,0,21,1701,0,1,15,0,5,2135,0,0,340,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	014,0,174,4445,0,2,36,0,6,5230,0,0,1015,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	015,0,563,12465,0,4,141,0,31,15211,0,0,3715,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	016,0,133,5679,0,6,9,0,43,8753,0,0,2919,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	017,0,5147,127698,0,566,409,0,262,59409,0,0,34840,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	018,0,152,4892,0,18,14,0,26,5447,0,0,3477,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	019,0,9,317,0,0,0,0,0,873,0,0,60,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	18,	020,0,1115,38552,0,192,92,0,92,18147,0,0,13791,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	19,	001,6,1,877,1,0,2,7,0,315,0,0,33,Cifras Definitivas
Vehículos de motor registrados en circulación. Anual,Municipal,2022,	19,	002,0,0,802,0,0,0,1,0,1095,0,0,20,Cifras Definitivas
